reaction,direction,source,coenzyme,equation,reactants,products,reactant_gen,product_gen,generation,reaction_id,ec_list
R05775_v1,forward,KEGG (Modified),NAD/NADP,C00029 + C00094 + Z00032 => C11521 + C00001 + Z00032,C00029 + C00094 + Z00032,C11521 + C00001 + Z00032,39.0,40.0,39.5,R05775,3.13.1.1
R02485_v1,reverse,KEGG (Modified),Zn,C00526 + C00014 + Z00054 => C00881 + C00001 + Z00054,C00526 + C00014 + Z00054,C00881 + C00001 + Z00054,39.0,40.0,39.5,R02485,3.5.4.5
R07658,forward,KEGG,,C00167 + C00003 => C16155 + C00011 + C00004 + C00080,C00167 + C00003,C16155 + C00011 + C00004 + C00080,39.0,40.0,39.5,R07658,1.1.1.305
R10266_v1,forward,KEGG (Modified),NAD/NADP,C00043 + Z00032 => C04613 + C00001 + Z00032,C00043 + Z00032,C04613 + C00001 + Z00032,39.0,40.0,39.5,R10266,4.2.1.135
R00853,forward,KEGG,,C00052 + C00093 => C00015 + C04641,C00052 + C00093,C00015 + C04641,39.0,40.0,39.5,R00853,2.4.1.137
R01434,reverse,KEGG,,C00141 + C00014 + C00004 + C00080 => C00183 + C00001 + C00003,C00141 + C00014 + C00004 + C00080,C00183 + C00001 + C00003,39.0,40.0,39.5,R01434,"1.4.1.23, 1.4.1.9"
R02540,reverse,KEGG,,C07086 + C00014 => C02505 + C00001,C07086 + C00014,C02505 + C00001,39.0,40.0,39.5,R02540,3.5.1.4
R11067,forward,KEGG,,C21086 + C00004 + C00080 => C21087 + C00003,C21086 + C00004 + C00080,C21087 + C00003,39.0,40.0,39.5,R11067,
R01386,forward,KEGG,,C00167 => C01623 + C00011,C00167,C01623 + C00011,39.0,40.0,39.5,R01386,
R01384_v1,forward,KEGG (Modified),NAD/NADP,C00167 + Z00032 => C00190 + C00011 + Z00032,C00167 + Z00032,C00190 + C00011 + Z00032,39.0,40.0,39.5,R01384,4.1.1.35
R01385_v1,forward,KEGG (Modified),NAD/NADP,C00167 + Z00032 => C00617 + Z00032,C00167 + Z00032,C00617 + Z00032,39.0,40.0,39.5,R01385,5.1.3.6
R07599_v1,forward,KEGG (Modified),NAD/NADP,C00141 + C00068 + Z00032 => C15976 + C00011 + Z00032,C00141 + C00068 + Z00032,C15976 + C00011 + Z00032,39.0,40.0,39.5,R07599,1.2.4.4
R06820,reverse,KEGG,,C09789 + C00015 => C09099 + C02199,C09789 + C00015,C09099 + C02199,39.0,40.0,39.5,R06820,2.4.1.236
R05701,reverse,KEGG,,C01494 + C00005 + C00080 => C02666 + C00001 + C00006,C01494 + C00005 + C00080,C02666 + C00001 + C00006,39.0,40.0,39.5,R05701,1.2.1.68
R01212,reverse,KEGG,,C00141 + C00014 + C00005 + C00080 => C00183 + C00006 + C00001,C00141 + C00014 + C00005 + C00080,C00183 + C00006 + C00001,39.0,40.0,39.5,R01212,1.4.1.8
R08436,forward,KEGG,,C00483 + C16700 => C21634 + C00001,C00483 + C16700,C21634 + C00001,39.0,40.0,39.5,R08436,
R01216_v1,reverse,KEGG (Modified),Ca,C00141 + C00067 + Z00055 => C00966 + Z00055,C00141 + C00067 + Z00055,C00966 + Z00055,39.0,40.0,39.5,R01216,"2.1.2.11, 4.1.2.12"
R01216_v2,reverse,KEGG (Modified),Mg,C00141 + C00067 + Z00029 => C00966 + Z00029,C00141 + C00067 + Z00029,C00966 + Z00029,39.0,40.0,39.5,R01216,"2.1.2.11, 4.1.2.12"
R01216_v3,reverse,KEGG (Modified),Zn,C00141 + C00067 + Z00054 => C00966 + Z00054,C00141 + C00067 + Z00054,C00966 + Z00054,39.0,40.0,39.5,R01216,"2.1.2.11, 4.1.2.12"
R01205,forward,KEGG,,C00052 + C00140 => C00015 + C00611,C00052 + C00140,C00015 + C00611,39.0,40.0,39.5,R01205,2.4.1.90
R02415,forward,KEGG,,C00493 + C00113 => C02637 + C01359,C00493 + C00113,C02637 + C01359,39.0,40.0,39.5,R02415,1.1.5.8
R05700,reverse,KEGG,,C01494 + C00004 + C00080 => C02666 + C00001 + C00003,C01494 + C00004 + C00080,C02666 + C00001 + C00003,39.0,40.0,39.5,R05700,1.2.1.68
R02102_v4,reverse,KEGG (Modified),"Mn, M2",C00526 + C00009 + Z00069 + C00526 + C00009 + Z00030 => C00365 + C00001 + Z00069 + C00365 + C00001 + Z00030,C00526 + C00009 + Z00069 + C00526 + C00009 + Z00030,C00365 + C00001 + Z00069 + C00365 + C00001 + Z00030,39.0,40.0,39.5,R02102,"3.1.3.5, 3.1.3.89"
H4MPT_syn,forward,Manual,,C20562 => C05927,C20562,C05927,39.0,40.0,39.5,H4MPT,
R00939,reverse,KEGG,,C00415 + C00005 + C00080 => C00101 + C00006,C00415 + C00005 + C00080,C00101 + C00006,39.0,40.0,39.5,R00939,1.5.1.3
R02951,forward,KEGG,,C00029 + C00811 => C00015 + C04415,C00029 + C00811,C00015 + C04415,39.0,40.0,39.5,R02951,2.4.1.126
R09946,forward,KEGG,,C00002 + C00043 => C00008 + C20245,C00002 + C00043,C00008 + C20245,39.0,40.0,39.5,R09946,2.7.1.176
R00936,reverse,KEGG,,C00415 + C00004 + C00080 => C00101 + C00003,C00415 + C00004 + C00080,C00101 + C00003,39.0,40.0,39.5,R00936,1.5.1.3
R00962,forward,KEGG,,C00081 + C00475 => C00104 + C00055,C00081 + C00475,C00104 + C00055,39.0,40.0,39.5,R00962,
R01912,forward,KEGG,,C00029 + C00314 => C00015 + C03996,C00029 + C00314,C00015 + C03996,39.0,40.0,39.5,R01912,2.4.1.160
R03315,reverse,KEGG,,C00008 + C01168 => C00002 + C02067,C00008 + C01168,C00002 + C02067,39.0,40.0,39.5,R03315,2.7.1.83
R04346,reverse,KEGG,,C00429 + C00119 => C04639 + C00013,C00429 + C00119,C04639 + C00013,39.0,40.0,39.5,R04346,2.4.2.20
R03707,reverse,KEGG,,C01769 + C00004 + C00080 => C03046 + C00003,C01769 + C00004 + C00080,C03046 + C00003,39.0,40.0,39.5,R03707,1.1.1.76
R12162_v1,forward,KEGG (Modified),4Fe4S,C21971 + C00019 + Z00002 => C19154 + C00014 + C00073 + C05198 + Z00002,C21971 + C00019 + Z00002,C19154 + C00014 + C00073 + C05198 + Z00002,39.0,40.0,39.5,R12162,4.3.1.32
R00660,forward,KEGG,,C00074 + C00043 => C04631 + C00009,C00074 + C00043,C04631 + C00009,39.0,40.0,39.5,R00660,2.5.1.7
R04377,forward,KEGG,,C04046 + C00029 => C06040 + C00015,C04046 + C00029,C06040 + C00015,39.0,40.0,39.5,R04377,2.4.1.315
R02370_v2,reverse,KEGG (Modified),Zn,C00475 + C00009 + Z00054 => C05822 + C00001 + Z00054,C00475 + C00009 + Z00054,C05822 + C00001 + Z00054,39.0,40.0,39.5,R02370,3.1.3.6
R02370_v1,reverse,KEGG (Modified),M2,C00475 + C00009 + Z00069 => C05822 + C00001 + Z00069,C00475 + C00009 + Z00069,C05822 + C00001 + Z00069,39.0,40.0,39.5,R02370,3.1.3.6
R02345_v1,forward,KEGG (Modified),Thiamine diphosphate,C00466 + C00117 + Z00047 => C00084 + C04359 + Z00047,C00466 + C00117 + Z00047,C00084 + C04359 + Z00047,39.0,40.0,39.5,R02345,2.2.1.4
R02344,reverse,KEGG,,C00466 + C00004 + C00080 => C03046 + C00003,C00466 + C00004 + C00080,C03046 + C00003,39.0,40.0,39.5,R02344,
R02340_v1,forward,KEGG (Modified),PLP,C03506 + Z00035 => C00463 + C00118 + Z00035,C03506 + Z00035,C00463 + C00118 + Z00035,39.0,40.0,39.5,R02340,"4.1.2.8, 4.2.1.20"
R10850_v1,forward,KEGG (Modified),Mg,C00029 + C00641 + Z00029 => C00015 + C06364 + Z00029,C00029 + C00641 + Z00029,C00015 + C06364 + Z00029,39.0,40.0,39.5,R10850,2.4.1.337
R03579,reverse,KEGG,,C01494 + C00037 => C02564 + C00001,C01494 + C00037,C02564 + C00001,39.0,40.0,39.5,R03579,3.5.1.71
R05070_v1,forward,KEGG (Modified),4Fe4S,C06007 + Z00002 => C00671 + C00001 + Z00002,C06007 + Z00002,C00671 + C00001 + Z00002,39.0,40.0,39.5,R05070,4.2.1.9
R00293_v1,forward,KEGG (Modified),NAD/NADP,C00029 + Z00032 => C04089 + C00001 + Z00032,C00029 + Z00032,C04089 + C00001 + Z00032,39.0,40.0,39.5,R00293,4.2.1.76
R03317,forward,KEGG,,2C00003 + C01170 + C00001 => 2C00004 + 2C00080 + C06240,2C00003 + C01170 + C00001,2C00004 + 2C00080 + C06240,39.0,40.0,39.5,R03317,1.1.1.336
R01548,forward,KEGG,,C00131 + C00475 => C00206 + C00055,C00131 + C00475,C00206 + C00055,39.0,40.0,39.5,R01548,
R07855,reverse,KEGG,,C07086 + C00014 => 2C00001 + C16074,C07086 + C00014,2C00001 + C16074,39.0,40.0,39.5,R07855,3.5.5.1
R03297,forward,KEGG,,C00029 + C01424 => C00015 + C01158,C00029 + C01424,C00015 + C01158,39.0,40.0,39.5,R03297,2.4.1.136
R07301,reverse,KEGG,,C05332 + C00033 => C06746 + C00001,C05332 + C00033,C06746 + C00001,39.0,40.0,39.5,R07301,3.5.1.85
R02634,reverse,KEGG,,C04037 + C00075 => C00617 + C00013,C04037 + C00075,C00617 + C00013,39.0,40.0,39.5,R02634,
R02296_v1,forward,KEGG (Modified),K,C00475 + C00009 + Z00026 => C00380 + C00620 + Z00026,C00475 + C00009 + Z00026,C00380 + C00620 + Z00026,39.0,40.0,39.5,R02296,2.4.2.2
R10096,forward,KEGG,,C00029 + C02627 => C00015 + C20353,C00029 + C02627,C00015 + C20353,39.0,40.0,39.5,R10096,2.4.1.284
R08534,forward,KEGG,,C00029 + C00811 => C00015 + C16827,C00029 + C00811,C00015 + C16827,39.0,40.0,39.5,R08534,2.4.1.126
R01215_v1,reverse,KEGG (Modified),PLP,C00141 + C00041 + Z00035 => C00183 + C00022 + Z00035,C00141 + C00041 + Z00035,C00183 + C00022 + Z00035,39.0,40.0,39.5,R01215,2.6.1.66
R01214_v1,reverse,KEGG (Modified),PLP,C00141 + C00025 + Z00035 + C00141 + C00025 + Z00035 => C00183 + C00026 + Z00035 + C00183 + C00026 + Z00035,C00141 + C00025 + Z00035 + C00141 + C00025 + Z00035,C00183 + C00026 + Z00035 + C00183 + C00026 + Z00035,39.0,40.0,39.5,R01214,"2.6.1.42, 2.6.1.6"
R11025_v1,forward,KEGG (Modified),Mg,C21027 + C00075 + Z00029 => C01050 + C00013 + Z00029,C21027 + C00075 + Z00029,C01050 + C00013 + Z00029,39.0,40.0,39.5,R11025,2.7.7.99
R08839,forward,KEGG,,C00029 + C01494 => C17759 + C00015,C00029 + C01494,C17759 + C00015,39.0,40.0,39.5,R08839,"2.4.1.120, 2.4.1.126"
R01873,forward,KEGG,,C00296 + C00113 => C01359 + C00944,C00296 + C00113,C01359 + C00944,39.0,40.0,39.5,R01873,1.1.5.8
R06791,forward,KEGG,,C07086 => C05593,C07086,C05593,39.0,40.0,39.5,R06791,
R09634,forward,KEGG,,C00043 + C04006 => C19761 + C00015,C00043 + C04006,C19761 + C00015,39.0,40.0,39.5,R09634,2.4.1.250
R02654,forward,KEGG,,C00043 + C01194 => C00015 + C01288,C00043 + C01194,C00015 + C01288,39.0,40.0,39.5,R02654,2.4.1.198
R02269_v1,forward,KEGG (Modified),Zn,C00429 + C00001 + Z00054 => C02642 + Z00054,C00429 + C00001 + Z00054,C02642 + Z00054,39.0,40.0,39.5,R02269,3.5.2.2
R06593,forward,KEGG,,C12109 => C12108 + C00001,C12109,C12108 + C00001,39.0,40.0,39.5,R06593,
R06594,forward,KEGG,,C00029 + C00003 => C12210 + C00004 + C00080,C00029 + C00003,C12210 + C00004 + C00080,39.0,40.0,39.5,R06594,
R00809,forward,KEGG,,C00052 + C00089 => C00015 + C03848,C00052 + C00089,C00015 + C03848,39.0,40.0,39.5,R00809,2.4.1.167
R08894,forward,KEGG,,C00043 + C02627 => C00015 + C17582,C00043 + C02627,C00015 + C17582,39.0,40.0,39.5,R08894,2.4.1.283
R10902_v2,forward,KEGG (Modified),Co,C00002 + C00483 + C00025 + Z00006 => C00008 + C00009 + C20926 + Z00006,C00002 + C00483 + C00025 + Z00006,C00008 + C00009 + C20926 + Z00006,39.0,40.0,39.5,R10902,6.3.4.24
R02384,forward,KEGG,,C00019 + C00483 => C00021 + C02442,C00019 + C00483,C00021 + C02442,39.0,40.0,39.5,R02384,2.1.1.27
R02388,forward,KEGG,,C00029 + C00292 => C00015 + C03142,C00029 + C00292,C00015 + C03142,39.0,40.0,39.5,R02388,2.4.1.71
R01722,forward,KEGG,,C00029 + C00253 => C00015 + C03003,C00029 + C00253,C00015 + C03003,39.0,40.0,39.5,R01722,2.4.1.196
R02091,forward,KEGG,,C00286 + C00475 => C00361 + C00055,C00286 + C00475,C00361 + C00055,39.0,40.0,39.5,R02091,
R10902_v3,forward,KEGG (Modified),M2,C00002 + C00483 + C00025 + Z00069 => C00008 + C00009 + C20926 + Z00069,C00002 + C00483 + C00025 + Z00069,C00008 + C00009 + C20926 + Z00069,39.0,40.0,39.5,R10902,6.3.4.24
R02102_v2,reverse,KEGG (Modified),"Co, Cu",C00526 + C00009 + Z00070 + C00526 + C00009 + Z00006 => C00365 + C00001 + Z00070 + C00365 + C00001 + Z00006,C00526 + C00009 + Z00070 + C00526 + C00009 + Z00006,C00365 + C00001 + Z00070 + C00365 + C00001 + Z00006,39.0,40.0,39.5,R02102,"3.1.3.5, 3.1.3.89"
R02102_v1,reverse,KEGG (Modified),"Co, Zn",C00526 + C00009 + Z00006 + C00526 + C00009 + Z00054 => C00365 + C00001 + Z00006 + C00365 + C00001 + Z00054,C00526 + C00009 + Z00006 + C00526 + C00009 + Z00054,C00365 + C00001 + Z00006 + C00365 + C00001 + Z00054,39.0,40.0,39.5,R02102,"3.1.3.5, 3.1.3.89"
R10902_v4,forward,KEGG (Modified),Mn,C00002 + C00483 + C00025 + Z00030 => C00008 + C00009 + C20926 + Z00030,C00002 + C00483 + C00025 + Z00030,C00008 + C00009 + C20926 + Z00030,39.0,40.0,39.5,R10902,6.3.4.24
R02099,forward,KEGG,,C00002 + C00526 => C00008 + C00365,C00002 + C00526,C00008 + C00365,39.0,40.0,39.5,R02099,"2.7.1.145, 2.7.1.21"
R10902_v5,forward,KEGG (Modified),Fe,C00002 + C00483 + C00025 + Z00015 => C00008 + C00009 + C20926 + Z00015,C00002 + C00483 + C00025 + Z00015,C00008 + C00009 + C20926 + Z00015,39.0,40.0,39.5,R10902,6.3.4.24
RZ_345,forward,KEGG,,C00113 => Z00036,C00113,Z00036,39.0,40.0,39.5,RZ,
R10902_v6,forward,KEGG (Modified),Mg,C00002 + C00483 + C00025 + Z00029 => C00008 + C00009 + C20926 + Z00029,C00002 + C00483 + C00025 + Z00029,C00008 + C00009 + C20926 + Z00029,39.0,40.0,39.5,R10902,6.3.4.24
R00673_v1,reverse,KEGG (Modified),"K, PLP",C00463 + C00022 + C00014 + Z00026 + Z00035 => C00078 + C00001 + Z00026 + Z00035,C00463 + C00022 + C00014 + Z00026 + Z00035,C00078 + C00001 + Z00026 + Z00035,40.0,40.0,40.0,R00673,4.1.99.1
RZ_226,forward,KEGG,,C01359 => Z00022,C01359,Z00022,40.0,40.0,40.0,RZ,
R00674_v1,forward,KEGG (Modified),PLP,C00065 + C00463 + Z00035 + C00065 + C00463 + Z00035 => C00078 + C00001 + Z00035 + C00078 + C00001 + Z00035,C00065 + C00463 + Z00035 + C00065 + C00463 + Z00035,C00078 + C00001 + Z00035 + C00078 + C00001 + Z00035,40.0,40.0,40.0,R00674,"4.2.1.122, 4.2.1.20"
R00937,forward,KEGG,,2C00003 + C00101 => 2C00004 + 2C00080 + C00504,2C00003 + C00101,2C00004 + 2C00080 + C00504,40.0,40.0,40.0,R00937,1.5.1.3
R00937,reverse,KEGG,,2C00004 + 2C00080 + C00504 => 2C00003 + C00101,2C00004 + 2C00080 + C00504,2C00003 + C00101,40.0,40.0,40.0,R00937,1.5.1.3
R00673_v1,forward,KEGG (Modified),"K, PLP",C00078 + C00001 + Z00026 + Z00035 => C00463 + C00022 + C00014 + Z00026 + Z00035,C00078 + C00001 + Z00026 + Z00035,C00463 + C00022 + C00014 + Z00026 + Z00035,40.0,40.0,40.0,R00673,4.1.99.1
R07854_v2,reverse,KEGG (Modified),Co,C02505 + Z00006 => C16074 + C00001 + Z00006,C02505 + Z00006,C16074 + C00001 + Z00006,40.0,40.0,40.0,R07854,4.2.1.84
R07854_v1,reverse,KEGG (Modified),Fe,C02505 + Z00015 => C16074 + C00001 + Z00015,C02505 + Z00015,C16074 + C00001 + Z00015,40.0,40.0,40.0,R07854,4.2.1.84
R01473_v1,forward,KEGG (Modified),NAD/NADP,C00935 + Z00032 => C00190 + Z00032,C00935 + Z00032,C00190 + Z00032,40.0,40.0,40.0,R01473,5.1.3.5
R01473_v1,reverse,KEGG (Modified),NAD/NADP,C00190 + Z00032 => C00935 + Z00032,C00190 + Z00032,C00935 + Z00032,40.0,40.0,40.0,R01473,5.1.3.5
R00639_v2,forward,KEGG (Modified),Generic quinone,C00226 + C00028 + Z00022 => C00071 + C00030 + Z00022,C00226 + C00028 + Z00022,C00071 + C00030 + Z00022,40.0,40.0,40.0,R00639,1.1.99.20
R01537,forward,KEGG,,C00203 => C05005,C00203,C05005,40.0,40.0,40.0,R01537,
R01045_v1,forward,KEGG (Modified),PQQ,C00116 + C00028 + Z00036 => C00184 + C00030 + Z00036,C00116 + C00028 + Z00036,C00184 + C00030 + Z00036,40.0,40.0,40.0,R01045,1.1.99.22
R01045_v2,forward,KEGG (Modified),Generic quinone,C00116 + C00028 + Z00022 => C00184 + C00030 + Z00022,C00116 + C00028 + Z00022,C00184 + C00030 + Z00022,40.0,40.0,40.0,R01045,1.1.99.22
R03879,forward,KEGG,,C02199 + C00006 => C04089 + C00005 + C00080,C02199 + C00006,C04089 + C00005 + C00080,40.0,40.0,40.0,R03879,
R12554,forward,KEGG,,C19823 => C04613,C19823,C04613,40.0,40.0,40.0,R12554,
R03879,reverse,KEGG,,C04089 + C00005 + C00080 => C02199 + C00006,C04089 + C00005 + C00080,C02199 + C00006,40.0,40.0,40.0,R03879,
R12554,reverse,KEGG,,C04613 => C19823,C04613,C19823,40.0,40.0,40.0,R12554,
R01025_v2,forward,KEGG (Modified),Generic quinone,C00114 + C00028 + Z00022 => C00576 + C00030 + Z00022,C00114 + C00028 + Z00022,C00576 + C00030 + Z00022,40.0,40.0,40.0,R01025,1.1.99.1
R01025_v1,forward,KEGG (Modified),PQQ,C00114 + C00028 + Z00036 => C00576 + C00030 + Z00036,C00114 + C00028 + Z00036,C00576 + C00030 + Z00036,40.0,40.0,40.0,R01025,1.1.99.1
R00515_v3,forward,KEGG (Modified),M2,C00063 + C00001 + Z00069 => C00055 + C00013 + Z00069,C00063 + C00001 + Z00069,C00055 + C00013 + Z00069,40.0,40.0,40.0,R00515,"3.6.1.65, 3.6.1.9"
R00510,reverse,KEGG,,C00380 + C00117 => C00055 + C00001,C00380 + C00117,C00055 + C00001,40.0,40.0,40.0,R00510,3.2.2.10
R00515_v1,forward,KEGG (Modified),Mn,C00063 + C00001 + Z00030 + C00063 + C00001 + Z00030 => C00055 + C00013 + Z00030 + C00055 + C00013 + Z00030,C00063 + C00001 + Z00030 + C00063 + C00001 + Z00030,C00055 + C00013 + Z00030 + C00055 + C00013 + Z00030,40.0,40.0,40.0,R00515,"3.6.1.65, 3.6.1.9"
RZ_346,forward,KEGG,,C01359 => Z00036,C01359,Z00036,40.0,40.0,40.0,RZ,
R00674_v1,reverse,KEGG (Modified),PLP,C00078 + C00001 + Z00035 + C00078 + C00001 + Z00035 => C00065 + C00463 + Z00035 + C00065 + C00463 + Z00035,C00078 + C00001 + Z00035 + C00078 + C00001 + Z00035,C00065 + C00463 + Z00035 + C00065 + C00463 + Z00035,40.0,40.0,40.0,R00674,"4.2.1.122, 4.2.1.20"
R00639_v1,reverse,KEGG (Modified),PQQ,C00071 + C00030 + Z00036 => C00226 + C00028 + Z00036,C00071 + C00030 + Z00036,C00226 + C00028 + Z00036,40.0,40.0,40.0,R00639,1.1.99.20
R00639_v1,forward,KEGG (Modified),PQQ,C00226 + C00028 + Z00036 => C00071 + C00030 + Z00036,C00226 + C00028 + Z00036,C00071 + C00030 + Z00036,40.0,40.0,40.0,R00639,1.1.99.20
R00639_v2,reverse,KEGG (Modified),Generic quinone,C00071 + C00030 + Z00022 => C00226 + C00028 + Z00022,C00071 + C00030 + Z00022,C00226 + C00028 + Z00022,40.0,40.0,40.0,R00639,1.1.99.20
R00515_v2,forward,KEGG (Modified),Mg,C00063 + C00001 + Z00029 => C00055 + C00013 + Z00029,C00063 + C00001 + Z00029,C00055 + C00013 + Z00029,40.0,40.0,40.0,R00515,"3.6.1.65, 3.6.1.9"
R00510,forward,KEGG,,C00055 + C00001 => C00380 + C00117,C00055 + C00001,C00380 + C00117,40.0,40.0,40.0,R00510,3.2.2.10
R10837,reverse,KEGG,,C00380 + C01151 => C00055 + C00009,C00380 + C01151,C00055 + C00009,40.0,40.0,40.0,R10837,2.4.2.57
R10411_v1,forward,KEGG (Modified),"PQQ, Ca",C00031 + C00028 + Z00036 + Z00055 => C00198 + C00030 + Z00036 + Z00055,C00031 + C00028 + Z00036 + Z00055,C00198 + C00030 + Z00036 + Z00055,40.0,40.0,40.0,R10411,1.1.99.35
R10837,forward,KEGG,,C00055 + C00009 => C00380 + C01151,C00055 + C00009,C00380 + C01151,40.0,40.0,40.0,R10837,2.4.2.57
R02636,reverse,KEGG,,C00935 + C00011 => C00617,C00935 + C00011,C00617,40.0,40.0,40.0,R02636,4.1.1.67
R02636,forward,KEGG,,C00617 => C00935 + C00011,C00617,C00935 + C00011,40.0,40.0,40.0,R02636,4.1.1.67
R00940,forward,KEGG,,2C00006 + C00101 => 2C00005 + 2C00080 + C00504,2C00006 + C00101,2C00005 + 2C00080 + C00504,40.0,40.0,40.0,R00940,1.5.1.3
R00940,reverse,KEGG,,2C00005 + 2C00080 + C00504 => 2C00006 + C00101,2C00005 + 2C00080 + C00504,2C00006 + C00101,40.0,40.0,40.0,R00940,1.5.1.3
R01800,reverse,KEGG,,C00055 + C02737 => C00269 + C00065,C00055 + C02737,C00269 + C00065,40.0,41.0,40.5,R01800,2.7.8.8
R06595_v1,forward,KEGG (Modified),PLP,C12108 + Z00035 => C12107 + C00001 + Z00035,C12108 + Z00035,C12107 + C00001 + Z00035,40.0,41.0,40.5,R06595,4.2.1.144
R10661,forward,KEGG,,2C00002 + C00078 + C00148 => 2C00020 + 2C00013 + C20563,2C00002 + C00078 + C00148,2C00020 + 2C00013 + C20563,40.0,41.0,40.5,R10661,
R10665,reverse,KEGG,,C19823 + C00005 + C00080 => C20768 + C00006,C19823 + C00005 + C00080,C20768 + C00006,40.0,41.0,40.5,R10665,1.1.1.367
R12125,forward,KEGG,,C19761 + C00001 => C19784 + C00009,C19761 + C00001,C19784 + C00009,40.0,41.0,40.5,R12125,
R12151,forward,KEGG,,C00078 + C00199 => C21892 + C05235 + C00067 + C00009 + C00001,C00078 + C00199,C21892 + C05235 + C00067 + C00009 + C00001,40.0,41.0,40.5,R12151,4.1.99.25
R02038,forward,KEGG,,C00063 + C00346 => C00013 + C00570,C00063 + C00346,C00013 + C00570,40.0,41.0,40.5,R02038,2.7.7.14
R09093,forward,KEGG,,C00101 + C00067 => C00143 + C00001,C00101 + C00067,C00143 + C00001,40.0,41.0,40.5,R09093,
R04326,reverse,KEGG,,C04376 + C00101 => C03838 + C00445 + C00001,C04376 + C00101,C03838 + C00445 + C00001,40.0,41.0,40.5,R04326,2.1.2.2
R01664_v1,reverse,KEGG (Modified),"Co, Zn",C00881 + C00009 + Z00006 + C00881 + C00009 + Z00054 => C00239 + C00001 + Z00006 + C00239 + C00001 + Z00054,C00881 + C00009 + Z00006 + C00881 + C00009 + Z00054,C00239 + C00001 + Z00006 + C00239 + C00001 + Z00054,40.0,41.0,40.5,R01664,"3.1.3.5, 3.1.3.89"
R01802_v1,reverse,KEGG (Modified),Mn,C00055 + C01194 + Z00030 => C00269 + C00137 + Z00030,C00055 + C01194 + Z00030,C00269 + C00137 + Z00030,40.0,41.0,40.5,R01802,2.7.8.11
R01802_v2,reverse,KEGG (Modified),Mg,C00055 + C01194 + Z00029 => C00269 + C00137 + Z00029,C00055 + C01194 + Z00029,C00269 + C00137 + Z00029,40.0,41.0,40.5,R01802,2.7.8.11
R01797,reverse,KEGG,,C00055 + C00416 => C00269 + C00001,C00055 + C00416,C00269 + C00001,40.0,41.0,40.5,R01797,3.6.1.26
R01799_v1,forward,KEGG (Modified),Cu,C00063 + C00416 + Z00070 => C00013 + C00269 + Z00070,C00063 + C00416 + Z00070,C00013 + C00269 + Z00070,40.0,41.0,40.5,R01799,2.7.7.41
R01799_v2,forward,KEGG (Modified),Mg,C00063 + C00416 + Z00029 => C00013 + C00269 + Z00029,C00063 + C00416 + Z00029,C00013 + C00269 + Z00029,40.0,41.0,40.5,R01799,2.7.7.41
R03943,forward,KEGG,,C02442 + C00019 => C06199 + C00021,C02442 + C00019,C06199 + C00021,40.0,41.0,40.5,R03943,
R03894_v1,forward,KEGG (Modified),"Mg, Thiamine diphosphate",C00671 + Z00047 + Z00029 => C02223 + C00011 + Z00047 + Z00029,C00671 + Z00047 + Z00029,C02223 + C00011 + Z00047 + Z00029,40.0,41.0,40.5,R03894,4.1.1.72
R01471_v1,reverse,KEGG (Modified),Mn,C00013 + C00190 + Z00030 => C00075 + C03737 + Z00030,C00013 + C00190 + Z00030,C00075 + C03737 + Z00030,40.0,41.0,40.5,R01471,"2.7.7.11, 2.7.7.64"
R12555,forward,KEGG,,C04613 => C22261,C04613,C22261,40.0,41.0,40.5,R12555,
R00569_v1,forward,KEGG (Modified),Mn,C00063 + C00001 + Z00030 => C00112 + C00009 + Z00030,C00063 + C00001 + Z00030,C00112 + C00009 + Z00030,40.0,41.0,40.5,R00569,3.6.1.5
R00569_v2,forward,KEGG (Modified),Ca,C00063 + C00001 + Z00055 => C00112 + C00009 + Z00055,C00063 + C00001 + Z00055,C00112 + C00009 + Z00055,40.0,41.0,40.5,R00569,3.6.1.5
R00569_v3,forward,KEGG (Modified),Mg,C00063 + C00001 + Z00029 => C00112 + C00009 + Z00029,C00063 + C00001 + Z00029,C00112 + C00009 + Z00029,40.0,41.0,40.5,R00569,3.6.1.5
R05081,forward,KEGG,,C00344 + C06040 => C00641 + C06041,C00344 + C06040,C00641 + C06041,40.0,41.0,40.5,R05081,2.7.8.20
R11068,forward,KEGG,,C21087 + C00079 => C20940 + C00166,C21087 + C00079,C20940 + C00166,40.0,41.0,40.5,R11068,
R08574_v1,forward,KEGG (Modified),"FAD, Mg",C00063 + C00255 + Z00029 + Z00013 => C00112 + C00061 + Z00029 + Z00013,C00063 + C00255 + Z00029 + Z00013,C00112 + C00061 + Z00029 + Z00013,40.0,41.0,40.5,R08574,2.7.1.161
R06894,forward,KEGG,,2C00003 + C00203 + C00001 => 2C00004 + 2C00080 + C13952,2C00003 + C00203 + C00001,2C00004 + 2C00080 + C13952,40.0,41.0,40.5,R06894,
R10140,forward,KEGG,,C04573 + C00003 => C20395 + C00004 + C00080,C04573 + C00003,C20395 + C00004 + C00080,40.0,41.0,40.5,R10140,1.1.1.335
R10881,forward,KEGG,,C00019 + C17355 => C00170 + C17352,C00019 + C17355,C00170 + C17352,40.0,41.0,40.5,R10881,2.5.1.38
R12556,forward,KEGG,,C04613 + C00005 + C00080 => C22262 + C00006,C04613 + C00005 + C00080,C22262 + C00006,40.0,41.0,40.5,R12556,1.1.1.426
R12553,forward,KEGG,,C19823 => C20769,C19823,C20769,40.0,41.0,40.5,R12553,1.1.1.367
